Category,University,Faculty,Program,2022,2023,2024
علوم تجريبية,جامعة تونس,المعهد العالى للفنون الجميلة بتونس,الإجازة في تصميم الفضاء,117.5342,120.5783,116.2555
علوم تجريبية,جامعة تونس,المعهد العالى للفنون الجميلة بتونس,الاجازة في تصميم المنتوج,96.62,99.7936,101.6303
علوم تجريبية,جامعة تونس,المعهد العالى للفنون الجميلة بتونس,الاجازة في تصميم الصورة,95.4887,81.5934,85.7181
علوم تجريبية,جامعة تونس,المعهد العالي للموسيقى بتونس,الإجازة في الموسيقى و العلوم الموسيقية,105.914,93.7586,81.3432
علوم تجريبية,جامعة تونس,المعهدالعالي للفن المسرحي بتونس,الإجازة في المسرح و فنون العرض,78.0882,94.6118,92.4182
علوم تجريبية,جامعة تونس,المعهد العالي للتصرف بتونس,الإجازة في إعلامية التصرف,189.6308,174.0195,186.1747
علوم تجريبية,جامعة تونس,المعهد العالي للتصرف بتونس,الإجازة في علوم التصرف,119.4816,171.0288,169.785
علوم تجريبية,جامعة تونس,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,الإجازة في إعلامية التصرف,148.1683,186.7953,170.0551
علوم تجريبية,جامعة تونس,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,الإجازة في علوم التصرف,156.2414,154.0265,133.635
علوم تجريبية,جامعة تونس,المعهد العالى لمهن التراث بتونس,الإجازة في المحافظة على الممتلكات الثقافية و ترميمها,105.1668,89.9496,
علوم تجريبية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,المرحلة التحضيرية للغات والآداب:عربية,98.565,103.6275,
علوم تجريبية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,المرحلة التحضيرية للغات والآداب:فرنسية,114.76,128.145,110.7491
علوم تجريبية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,المرحلة التحضيرية للغات والآداب:انقليزية,131.98,145.68,160.86
علوم تجريبية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,المرحلة التحضيرية للعلوم الإنسانية:تاريخ,96.4959,,
علوم تجريبية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,المرحلة التحضيرية للعلوم الإنسانية:جغرافيا,95.875,,
علوم تجريبية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,المرحلة التحضيرية للعلوم الإنسانية:فلسفة,100.0216,,
علوم تجريبية,جامعة تونس,المعهد العالي للدراسات التطبيقية في الإنسانيات بزغوان,الإجازة في التربية والتعليم,139.83,130.67,135.16
علوم تجريبية,جامعة تونس,المعهد العالي للهندسة الرقمية بتونس,مرحلة تحضيرية مندمجة,177.8083,,
علوم تجريبية,جامعة تونس,المعهد العالي للأعمال بتونس,البكالوريوس في إدارة الأعمال,164.795,162.57,
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الإسبانية,116.77,125.7678,
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الإيطالية,94.775,142.3796,122.8521
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الألمانية,106.8021,108.7268,121.2
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الجيوماتيك والبيئة والتهيئة,82.7852,77.7951,86.2635
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الاجازة في الجيوبوليتيك و العلاقات الدولية,117.465,169.03,150.525
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الإنقليزية,131.9471,120.41,129.7696
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الفرنسية,101.0599,110.6436,115.3139
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في التاريخ,95.6934,97.9372,
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,الإجازة في الجغرافيا,93.0881,,
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,المرحلة التحضيرية للغات والآداب:عربية,76.1526,,
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,المرحلة التحضيرية للغات والآداب:فرنسية,104.3425,112.2975,115.11
علوم تجريبية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,المرحلة التحضيرية للغات والآداب:انقليزية,129.6,113.075,119.0975
علوم تجريبية,جامعة منوبة,معهد الصحافة وعلوم الإخبار,الإجازة في الصحافة,116.3,113.0275,111.3425
علوم تجريبية,جامعة منوبة,معهد الصحافة وعلوم الإخبار,الإجازة في الاتصال,105.7985,102.885,114.55
علوم تجريبية,جامعة منوبة,المعهد العالي للتوثيق بتونس,الإجازة في التصرف الإلكتروني في المعلومات و الوثائق,90.4567,80.9861,88.2027
علوم تجريبية,جامعة منوبة,المعهد العالي للتوثيق بتونس,الإجازة في التوثيق وعلوم المكتبات والأرشيف,86.5951,122.425,92.0391
علوم تجريبية,جامعة منوبة,المعهد العالي للتربية المختصة,الإجازة في التربية المختصة,124.4633,124.6683,120.01
علوم تجريبية,جامعة منوبة,المعهد العالي للمحاسبة و إدارة المؤسسات بمنوبة,الإجازة في علوم التصرف,139.7848,154.8,136.55
علوم تجريبية,جامعة منوبة,المدرسة العليا للتجارة بمنوبة,الإجازة في علوم التصرف,155.7064,153.6467,122.071
